"HH_ID","Total_Hours","Num_Persons","Midpoint_Income","Average_Hourly_Wage"
602530,80,2,224999.5,58.5936197916667
602565,40,1,29999.5,15.6247395833333
602658,130,2,17499.5,2.80440705128205
602699,55,2,174999.5,66.2876893939394
602876,65,2,62499.5,20.031891025641
602895,35,1,17499.5,10.416369047619
602939,63,2,250000,82.6719576719577
603051,95,2,174999.5,38.3770833333333
603375,40,1,62499.5,32.5518229166667
603391,80,2,250000,65.1041666666667
603490,40,1,62499.5,32.5518229166667
603508,12,1,29999.5,52.0824652777778
603583,40,1,62499.5,32.5518229166667
603599,40,1,42499.5,22.13515625
603618,140,3,124999.5,18.6011160714286
603625,40,1,NA,NA
603701,55,1,NA,NA
603725,75,2,124999.5,34.7220833333333
603735,35,1,87499.5,52.0830357142857
603750,38,2,62499.5,34.265076754386
603852,40,1,NA,NA
603935,100,3,62499.5,13.0207291666667
603980,40,1,42499.5,22.13515625
604300,40,1,87499.5,45.57265625
604348,3,1,4999.5,34.71875
604860,60,2,174999.5,60.7637152777778
604871,80,2,87499.5,22.786328125
604872,12,1,NA,NA
604940,60,1,250000,86.8055555555556
605098,21,1,29999.5,29.7614087301587
605271,24,1,62499.5,54.2530381944444
605326,40,1,42499.5,22.13515625
605553,40,1,42499.5,22.13515625
605597,40,1,87499.5,45.57265625
605678,40,1,124999.5,65.10390625
605693,14,1,29999.5,44.6421130952381
606129,40,1,62499.5,32.5518229166667
606297,1030,2,87499.5,1.76981189320388
606350,30,1,17499.5,12.1524305555556
606471,20,1,17499.5,18.2286458333333
606592,50,1,NA,NA
606803,90,3,124999.5,28.9350694444444
606831,122,3,87499.5,14.9418545081967
606956,62,2,62499.5,21.0011760752688
606964,144,4,124999.5,18.0844184027778
606966,12,1,124999.5,217.013020833333
607034,110,2,224999.5,42.6135416666667
607059,26,2,62499.5,50.0797275641026
607109,76,2,124999.5,34.2652138157895
607114,96,2,124999.5,27.1266276041667
607171,20,1,29999.5,31.2494791666667
607286,100,2,174999.5,36.4582291666667
607308,80,2,124999.5,32.551953125
607401,200,4,224999.5,23.4374479166667
607490,15,1,42499.5,59.0270833333333
607608,55,2,87499.5,33.14375
607634,86,2,224999.5,54.5056928294574
607692,40,1,42499.5,22.13515625
607757,28,2,NA,NA
607819,80,2,224999.5,58.5936197916667
607908,77,2,224999.5,60.8764880952381
607925,70,2,62499.5,18.6010416666667
607989,40,1,174999.5,91.1455729166667
608087,112,3,224999.5,41.8525855654762
608165,80,2,174999.5,45.5727864583333
608336,80,2,124999.5,32.551953125
608367,54,2,124999.5,48.2251157407407
608407,60,2,87499.5,30.3817708333333
608534,85,2,174999.5,42.8920343137255
608554,80,2,174999.5,45.5727864583333
608598,70,1,87499.5,26.0415178571429
608635,40,1,29999.5,15.6247395833333
608647,120,3,124999.5,21.7013020833333
608666,45,1,29999.5,13.8886574074074
608849,30,1,17499.5,12.1524305555556
608916,55,1,62499.5,23.674053030303
609074,40,1,62499.5,32.5518229166667
609111,55,2,62499.5,23.674053030303
609152,35,1,224999.5,133.928273809524
609208,18,1,17499.5,20.2540509259259
609210,70,2,87499.5,26.0415178571429
609213,80,2,62499.5,16.2759114583333
609297,70,2,174999.5,52.0831845238095
609539,48,2,42499.5,18.4459635416667
609831,80,2,87499.5,22.786328125
609882,56,2,87499.5,32.5518973214286
609938,77,2,62499.5,16.9100378787879
609940,100,2,174999.5,36.4582291666667
609948,28,2,29999.5,22.321056547619
610017,40,1,124999.5,65.10390625
610046,40,1,62499.5,32.5518229166667
610058,20,1,62499.5,65.1036458333333
610080,75,2,174999.5,48.6109722222222
610109,153,4,174999.5,23.8289079520697
610251,83,2,87499.5,21.9627259036145
610524,40,1,87499.5,45.57265625
610683,40,1,124999.5,65.10390625
610781,50,1,62499.5,26.0414583333333
610855,40,1,62499.5,32.5518229166667
610878,80,2,250000,65.1041666666667
610980,30,1,62499.5,43.4024305555556
610996,80,2,87499.5,22.786328125
611015,40,1,NA,NA
611238,80,2,42499.5,11.067578125
611387,35,1,87499.5,52.0830357142857
611390,60,2,87499.5,30.3817708333333
611447,65,1,224999.5,72.1152243589744
611455,32,1,124999.5,81.3798828125
611457,60,2,87499.5,30.3817708333333
611598,50,1,62499.5,26.0414583333333
611767,5,1,87499.5,364.58125
611795,40,1,124999.5,65.10390625
611834,8,1,NA,NA
611868,50,1,124999.5,52.083125
611900,60,1,250000,86.8055555555556
612060,90,2,42499.5,9.83784722222222
612179,60,1,87499.5,30.3817708333333
612181,45,1,87499.5,40.5090277777778
612207,60,2,NA,NA
612245,29,1,29999.5,21.5513649425287
612302,100,2,124999.5,26.0415625
612398,40,1,174999.5,91.1455729166667
612539,35,1,17499.5,10.416369047619
612586,30,1,124999.5,86.8052083333333
612758,20,1,4999.5,5.2078125
612812,50,1,174999.5,72.9164583333333
612829,40,1,NA,NA
612855,73,2,87499.5,24.9713184931507
612899,40,1,NA,NA
612955,42,1,62499.5,31.0017361111111
613077,72,2,174999.5,50.6364293981481
613176,40,1,124999.5,65.10390625
613348,16,1,42499.5,55.337890625
613585,66,2,62499.5,19.7283775252525
613853,50,2,124999.5,52.083125
614053,80,2,NA,NA
614200,10,1,NA,NA
614248,96,2,124999.5,27.1266276041667
614299,55,2,NA,NA
614332,40,1,87499.5,45.57265625
614450,90,2,62499.5,14.4674768518519
614451,30,1,17499.5,12.1524305555556
614539,40,1,124999.5,65.10390625
614564,100,2,224999.5,46.8748958333333
614692,60,1,42499.5,14.7567708333333
614748,70,1,62499.5,18.6010416666667
614757,16,1,42499.5,55.337890625
614810,40,1,87499.5,45.57265625
614815,30,1,174999.5,121.527430555556
614856,6,1,NA,NA
614982,30,1,62499.5,43.4024305555556
615000,40,1,62499.5,32.5518229166667
615084,25,1,42499.5,35.41625
615240,40,1,124999.5,65.10390625
615259,80,2,NA,NA
615407,72,2,87499.5,25.3181423611111
615409,88,2,124999.5,29.5926846590909
615421,83,2,87499.5,21.9627259036145
615462,50,1,62499.5,26.0414583333333
615756,40,1,42499.5,22.13515625
615793,4,1,62499.5,325.518229166667
615831,998,1,17499.5,0.365303523714095
615927,90,2,174999.5,40.5091435185185
615962,999,1,17499.5,0.364937854521188
616078,140,3,250000,37.2023809523809
616099,40,1,NA,NA
616102,90,2,42499.5,9.83784722222222
616177,50,1,250000,104.166666666667
616294,40,1,NA,NA
616371,75,2,174999.5,48.6109722222222
616447,45,1,124999.5,57.8701388888889
616543,20,1,87499.5,91.1453125
616555,110,3,17499.5,3.31429924242424
616582,998,1,29999.5,0.62624206746827
616670,86,3,87499.5,21.1965843023256
616746,7,1,62499.5,186.010416666667
616907,40,1,29999.5,15.6247395833333
616960,40,1,17499.5,9.11432291666667
617077,60,2,62499.5,21.7012152777778
617468,40,1,124999.5,65.10390625
617471,100,2,174999.5,36.4582291666667
617491,80,2,250000,65.1041666666667
617506,40,1,62499.5,32.5518229166667
617544,55,2,124999.5,47.3482954545455
617556,998,1,NA,NA
617575,97,2,124999.5,26.8469716494845
617647,80,2,174999.5,45.5727864583333
617741,115,2,250000,45.2898550724638
617753,21,1,42499.5,42.1622023809524
617897,6,1,17499.5,60.7621527777778
618026,10,1,42499.5,88.540625
618108,50,1,87499.5,36.458125
618341,1035,2,17499.5,0.352244363929147
618441,15,1,42499.5,59.0270833333333
618487,60,1,NA,NA
618495,1033,2,87499.5,1.76467207163601
618626,36,1,62499.5,36.1686921296296
618673,100,2,174999.5,36.4582291666667
618819,40,1,87499.5,45.57265625
618857,40,1,124999.5,65.10390625
618927,33,1,17499.5,11.0476641414141
618983,80,2,124999.5,32.551953125
619002,80,2,124999.5,32.551953125
619053,90,2,250000,57.8703703703704
619122,77,2,124999.5,33.820211038961
619215,23,1,17499.5,15.8509963768116
619321,80,2,124999.5,32.551953125
619369,77,2,62499.5,16.9100378787879
619379,100,2,87499.5,18.2290625
619461,80,2,124999.5,32.551953125
619476,80,2,NA,NA
619591,40,1,62499.5,32.5518229166667
619733,45,1,4999.5,2.31458333333333
619753,998,1,224999.5,4.6968833500334
619850,4,1,62499.5,325.518229166667
619904,40,1,4999.5,2.60390625
619909,40,1,87499.5,45.57265625
619964,85,2,124999.5,30.6371323529412
620091,100,2,224999.5,46.8748958333333
620195,40,1,87499.5,45.57265625
620225,83,2,124999.5,31.3753765060241
620396,40,1,174999.5,91.1455729166667
620610,55,2,62499.5,23.674053030303
620710,66,3,29999.5,9.46953914141414
620765,40,1,NA,NA
620775,140,3,87499.5,13.0207589285714
620952,90,2,250000,57.8703703703704
621027,93,3,NA,NA
621127,64,2,NA,NA
621326,40,1,29999.5,15.6247395833333
621440,40,1,174999.5,91.1455729166667
621495,20,1,62499.5,65.1036458333333
621512,998,1,NA,NA
621597,130,3,124999.5,20.0319711538462
621762,998,1,NA,NA
621807,998,1,NA,NA
621823,50,1,174999.5,72.9164583333333
621947,90,2,62499.5,14.4674768518519
622037,68,2,124999.5,38.2964154411765
622128,80,2,87499.5,22.786328125
622132,50,1,62499.5,26.0414583333333
622144,40,1,42499.5,22.13515625
622188,90,2,62499.5,14.4674768518519
622218,40,1,174999.5,91.1455729166667
622327,160,4,62499.5,8.13795572916667
622412,33,1,17499.5,11.0476641414141
622485,35,1,62499.5,37.2020833333333
622585,95,2,87499.5,19.1884868421053
622634,62,2,NA,NA
622780,40,1,62499.5,32.5518229166667
622846,40,1,124999.5,65.10390625
622856,70,2,224999.5,66.9641369047619
622959,66,2,62499.5,19.7283775252525
622974,40,1,62499.5,32.5518229166667
623057,20,1,62499.5,65.1036458333333
623110,70,2,62499.5,18.6010416666667
623226,65,2,124999.5,40.0639423076923
623284,40,1,62499.5,32.5518229166667
623410,40,1,NA,NA
623487,80,2,250000,65.1041666666667
623530,75,2,62499.5,17.3609722222222
623536,30,1,42499.5,29.5135416666667
623650,40,1,42499.5,22.13515625
623765,55,2,62499.5,23.674053030303
623924,40,1,62499.5,32.5518229166667
623955,65,2,29999.5,9.61522435897436
623990,80,2,62499.5,16.2759114583333
624189,80,2,87499.5,22.786328125
624305,110,2,124999.5,23.6741477272727
624418,66,2,124999.5,39.4569128787879
624429,1028,2,4999.5,0.101319309338521
624478,40,1,NA,NA
624607,37,1,29999.5,16.8916103603604
624684,75,2,NA,NA
624701,35,1,NA,NA
624786,50,1,250000,104.166666666667
624818,40,1,87499.5,45.57265625
624873,1996,2,62499.5,0.652341140614562
624920,40,1,62499.5,32.5518229166667
625030,90,2,62499.5,14.4674768518519
625155,112,4,62499.5,11.6256510416667
625359,69,2,174999.5,52.8380132850242
625409,66,2,250000,78.9141414141414
625416,80,2,174999.5,45.5727864583333
625693,85,2,87499.5,21.4459558823529
625753,40,1,124999.5,65.10390625
625867,1096,2,174999.5,3.326480763382
626000,148,3,62499.5,8.79778997747748
626013,45,1,250000,115.740740740741
626016,30,1,62499.5,43.4024305555556
626094,73,2,87499.5,24.9713184931507
626100,72,2,42499.5,12.2973090277778
626254,75,2,174999.5,48.6109722222222
626284,38,1,62499.5,34.265076754386
626542,77,3,87499.5,23.6741071428571
626548,52,2,87499.5,35.0558894230769
626574,80,2,87499.5,22.786328125
626576,80,2,174999.5,45.5727864583333
626628,104,2,174999.5,35.0559895833333
626899,55,1,174999.5,66.2876893939394
627144,80,2,174999.5,45.5727864583333
627241,42,2,87499.5,43.4025297619048
627275,50,1,224999.5,93.7497916666667
627277,998,1,NA,NA
627355,140,2,224999.5,33.482068452381
627443,32,1,62499.5,40.6897786458333
627522,80,2,124999.5,32.551953125
627711,40,1,62499.5,32.5518229166667
627720,35,1,17499.5,10.416369047619
627778,50,1,224999.5,93.7497916666667
627831,78,2,87499.5,23.3705929487179
627843,72,2,62499.5,18.0843460648148
627918,64,2,174999.5,56.9659830729167
627977,30,1,87499.5,60.7635416666667
627994,1019,2,87499.5,1.78891683022571
628183,80,2,NA,NA
628264,80,2,17499.5,4.55716145833333
628501,70,2,87499.5,26.0415178571429
628837,40,1,42499.5,22.13515625
629117,45,1,29999.5,13.8886574074074
629246,80,2,124999.5,32.551953125
629389,45,2,29999.5,13.8886574074074
629435,20,1,42499.5,44.2703125
629588,73,2,87499.5,24.9713184931507
629630,40,1,62499.5,32.5518229166667
629711,48,2,124999.5,54.2532552083333
629746,88,2,87499.5,20.71484375
629765,40,1,250000,130.208333333333
630076,20,1,87499.5,91.1453125
630199,80,2,124999.5,32.551953125
630202,98,1,29999.5,6.37744472789116
630357,8,1,124999.5,325.51953125
630407,40,1,62499.5,32.5518229166667
630434,136,4,87499.5,13.4037224264706
630469,105,2,174999.5,34.722123015873
630499,55,2,124999.5,47.3482954545455
630518,70,2,124999.5,37.2022321428571
630586,40,1,17499.5,9.11432291666667
630646,40,1,62499.5,32.5518229166667
630719,80,2,124999.5,32.551953125
630795,80,2,174999.5,45.5727864583333
630823,45,1,124999.5,57.8701388888889
630855,110,3,124999.5,23.6741477272727
630867,40,1,250000,130.208333333333
631227,15,1,87499.5,121.527083333333
631232,35,1,42499.5,25.2973214285714
631238,50,1,NA,NA
631283,100,3,124999.5,26.0415625
631377,24,1,87499.5,75.9544270833333
631381,24,1,17499.5,15.1905381944444
631866,16,1,29999.5,39.0618489583333
631975,80,2,224999.5,58.5936197916667
631991,45,1,62499.5,28.9349537037037
632042,60,2,42499.5,14.7567708333333
632186,84,2,87499.5,21.7012648809524
632340,40,1,124999.5,65.10390625
632370,70,2,62499.5,18.6010416666667
632527,60,2,124999.5,43.4026041666667
632607,85,2,87499.5,21.4459558823529
632721,40,1,62499.5,32.5518229166667
632812,93,2,87499.5,19.6011424731183
632854,92,2,87499.5,19.8141983695652
632960,80,2,224999.5,58.5936197916667
633050,55,1,62499.5,23.674053030303
633067,80,2,62499.5,16.2759114583333
633072,40,1,29999.5,15.6247395833333
633090,30,1,62499.5,43.4024305555556
633099,120,3,87499.5,15.1908854166667
633135,52,2,124999.5,50.0799278846154
633359,40,1,62499.5,32.5518229166667
633541,70,2,124999.5,37.2022321428571
633564,48,1,87499.5,37.9772135416667
633567,40,1,62499.5,32.5518229166667
633832,90,2,62499.5,14.4674768518519
633931,90,2,174999.5,40.5091435185185
634001,33,1,42499.5,26.8304924242424
634081,65,2,124999.5,40.0639423076923
634128,90,2,124999.5,28.9350694444444
634131,80,2,124999.5,32.551953125
634235,16,1,62499.5,81.3795572916667
634274,9,1,62499.5,144.674768518519
634334,35,1,124999.5,74.4044642857143
634413,54,2,17499.5,6.75135030864198
634513,60,2,124999.5,43.4026041666667
634559,80,2,87499.5,22.786328125
634572,50,1,17499.5,7.29145833333333
634678,75,2,87499.5,24.3054166666667
634721,38,1,29999.5,16.4470942982456
634723,20,1,17499.5,18.2286458333333
634767,35,1,62499.5,37.2020833333333
634772,1997,2,NA,NA
634798,998,1,NA,NA
634888,35,1,87499.5,52.0830357142857
634923,60,1,62499.5,21.7012152777778
634986,66,2,124999.5,39.4569128787879
635085,35,1,42499.5,25.2973214285714
635312,40,1,62499.5,32.5518229166667
635421,70,2,87499.5,26.0415178571429
635464,130,3,124999.5,20.0319711538462
635476,68,2,87499.5,26.8074448529412
635652,6,1,87499.5,303.817708333333
635789,100,2,62499.5,13.0207291666667
635845,80,2,62499.5,16.2759114583333
635891,80,2,224999.5,58.5936197916667
635959,130,3,124999.5,20.0319711538462
636027,80,2,124999.5,32.551953125
636042,64,2,124999.5,40.68994140625
636144,92,2,87499.5,19.8141983695652
636354,35,1,87499.5,52.0830357142857
636678,30,1,42499.5,29.5135416666667
636729,80,2,124999.5,32.551953125
636772,85,2,87499.5,21.4459558823529
636917,37,1,17499.5,9.85332207207207
636934,45,1,124999.5,57.8701388888889
637000,75,2,87499.5,24.3054166666667
637022,60,1,29999.5,10.4164930555556
637107,90,2,174999.5,40.5091435185185
637148,100,2,250000,52.0833333333333
637240,10,1,4999.5,10.415625
637243,70,2,250000,74.4047619047619
637256,998,1,42499.5,0.887180611222445
637332,80,2,29999.5,7.81236979166667
637569,20,1,87499.5,91.1453125
637607,50,1,87499.5,36.458125
637798,70,2,87499.5,26.0415178571429
637801,8,1,17499.5,45.5716145833333
637819,40,1,17499.5,9.11432291666667
637898,55,1,87499.5,33.14375
637929,40,1,4999.5,2.60390625
637950,30,1,42499.5,29.5135416666667
638025,65,2,62499.5,20.031891025641
638103,80,2,174999.5,45.5727864583333
638122,40,1,42499.5,22.13515625
638123,40,1,124999.5,65.10390625
638129,32,1,NA,NA
638287,65,2,87499.5,28.0447115384615
638362,40,1,174999.5,91.1455729166667
638469,40,1,87499.5,45.57265625
638502,14,1,42499.5,63.2433035714286
638572,8,1,87499.5,227.86328125
638579,69,2,250000,75.4830917874396
638712,60,1,174999.5,60.7637152777778
638856,38,2,174999.5,95.9427083333333
638932,24,1,62499.5,54.2530381944444
638996,8,1,NA,NA
639004,10,1,124999.5,260.415625
639093,30,1,NA,NA
639297,40,1,124999.5,65.10390625
639446,40,1,NA,NA
639576,998,1,42499.5,0.887180611222445
639597,40,1,87499.5,45.57265625
639631,998,1,124999.5,2.609375
639643,20,1,174999.5,182.291145833333
639725,40,1,124999.5,65.10390625
639831,8,1,124999.5,325.51953125
639853,80,2,250000,65.1041666666667
639906,24,1,124999.5,108.506510416667
640040,105,2,124999.5,24.8014880952381
640106,76,2,87499.5,23.9856085526316
640314,64,1,124999.5,40.68994140625
640355,999,1,62499.5,1.30337629295963
640363,50,1,124999.5,52.083125
640535,120,2,174999.5,30.3818576388889
640603,40,1,29999.5,15.6247395833333
640798,80,2,174999.5,45.5727864583333
640881,13,1,62499.5,100.159455128205
641184,80,2,87499.5,22.786328125
641190,40,1,42499.5,22.13515625
641208,40,1,42499.5,22.13515625
641227,80,2,NA,NA
641403,40,1,124999.5,65.10390625
641614,45,1,42499.5,19.6756944444444
641669,40,1,42499.5,22.13515625
641777,80,2,124999.5,32.551953125
641787,78,2,124999.5,33.3866185897436
641796,106,3,NA,NA
641882,999,1,42499.5,0.886292542542543
642018,55,2,124999.5,47.3482954545455
642153,86,2,42499.5,10.2954215116279
642232,8,1,42499.5,110.67578125
642263,115,2,62499.5,11.3223731884058
642336,95,2,224999.5,49.3419956140351
642377,35,1,124999.5,74.4044642857143
642436,60,1,174999.5,60.7637152777778
642484,140,3,NA,NA
642558,30,1,42499.5,29.5135416666667
642712,93,2,87499.5,19.6011424731183
642971,40,1,62499.5,32.5518229166667
643015,50,1,42499.5,17.708125
643157,60,2,124999.5,43.4026041666667
643185,38,1,42499.5,23.3001644736842
643191,60,1,87499.5,30.3817708333333
643216,55,1,NA,NA
643242,110,2,124999.5,23.6741477272727
643287,30,1,17499.5,12.1524305555556
643338,40,1,87499.5,45.57265625
643375,80,2,124999.5,32.551953125
643390,40,1,42499.5,22.13515625
643469,108,2,87499.5,16.8787615740741
643498,47,1,124999.5,55.407579787234
643521,90,2,124999.5,28.9350694444444
643722,40,1,NA,NA
643767,25,1,NA,NA
643830,24,1,87499.5,75.9544270833333
643863,70,3,62499.5,18.6010416666667
643991,16,1,42499.5,55.337890625
644062,54,2,124999.5,48.2251157407407
644154,40,1,42499.5,22.13515625
644190,64,2,174999.5,56.9659830729167
644264,8,1,29999.5,78.1236979166667
644335,70,2,87499.5,26.0415178571429
644347,80,2,124999.5,32.551953125
644362,30,1,224999.5,156.249652777778
644404,50,1,174999.5,72.9164583333333
644416,40,1,87499.5,45.57265625
644527,40,1,124999.5,65.10390625
644528,1038,2,124999.5,2.50882105009634
644541,16,1,42499.5,55.337890625
644553,66,2,62499.5,19.7283775252525
644866,40,1,87499.5,45.57265625
644955,100,2,224999.5,46.8748958333333
644974,35,1,17499.5,10.416369047619
645024,69,2,124999.5,37.7413949275362
